,City,Date,NO,NO2,NOx,CO,SO2,O3,CO2,CH4,N2O,Traffic_Flow,Industrial_Output,Temperature,Humidity,Wind_Speed,Rainfall,Population_Density,Agriculture_Emissions,Energy_Consumption,Waste_Production,Public_Transport_Usage,Actionable_Insights,Recommendations
14530,Jaipur,2019-09-05,8.97,24.27,26.21,0.73,10.06,27.44,0.103,0.0,0.0,4120.0,90.34285276,24.8565269,30.7256819,9.906976561,1.535056939,9634.0,52.36943322446882,76.23974775461484,12.184834235950904,22.69130919198128,Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
14531,Jaipur,2019-09-06,10.18,22.91,27.99,0.92,11.7,23.04,0.103,0.0,0.0,4150.0,57.89763974,22.90596545,82.89150873,1.991254722,8.468913741,2085.0,98.24473570470748,68.37584504319682,72.21547692594861,66.78774840784861,High humidity could trap pollutants; recommend monitoring air quality. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
14532,Jaipur,2019-09-07,11.48,26.06,31.55,0.7,10.67,21.93,0.099,0.0,0.0,1938.0,67.07962024,35.00400034,36.77102023,10.20937851,3.333776692,3255.0,5.997927219151644,91.12487098445293,84.13042207601868,13.17012364464648,Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
14533,Jaipur,2019-09-08,7.15,18.0,22.52,0.7,11.11,25.31,0.092,0.0,0.0,4814.0,138.7137332,21.5464296,87.05021769,3.967426182,11.42060104,8357.0,48.79576397907488,48.92260868706352,18.57060067486693,96.47945968636128,High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations.,Maintain current emission levels.
14534,Jaipur,2019-09-09,7.42,24.82,29.5,0.93,11.36,33.16,0.084,0.0,0.0,1984.0,133.5829359,22.25389249,41.80933092,8.274199927,14.43597136,2635.0,77.4061706946116,12.80564975867977,21.37975443240432,25.26966160372731,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
14535,Jaipur,2019-09-10,9.41,34.64,36.8,0.85,11.14,37.87,0.081,0.0,0.0,1190.0,87.14415665,19.71208551,52.42078434,13.75184995,1.3195292,8987.0,15.116195818822654,6.1346409895119525,78.59769744504906,82.6747843596284,No immediate action required,Maintain current emission levels.
14536,Jaipur,2019-09-11,8.87,32.6,33.37,0.8,11.11,30.86,0.077,0.0,0.0,1512.0,74.40822914,38.37149791,87.62644128,7.746837831,1.945320619,6457.0,61.153159461477394,31.844101795965862,34.39292000038936,92.0151312906192,High humidity could trap pollutants; recommend monitoring air quality. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
14537,Jaipur,2019-09-12,6.58,23.16,23.29,0.62,12.13,36.19,0.066,0.0,0.0,2847.0,130.9479408,39.22787036,46.19023617,1.081780247,13.57474203,7465.0,23.94647795344668,8.683083013741621,39.97010050273033,17.179186357503685,Consider stricter industrial emission regulations. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
14538,Jaipur,2019-09-13,7.03,24.3,24.16,0.65,11.6,38.34,0.066,0.0,0.0,4208.0,137.782193,21.87798262,72.93904625,12.105162,18.02642398,7570.0,86.74041132245675,53.550944034708536,37.71592775269729,0.974941887277736,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
14539,Jaipur,2019-09-14,6.75,15.52,19.23,0.54,11.86,30.67,0.062,0.0,0.0,4970.0,87.38486705,15.3260248,80.75336249,9.356532786,6.525900257,2533.0,32.709966540007926,1.4499017823157878,21.283250074154893,87.42948853537112,High humidity could trap pollutants; recommend monitoring air quality.,Maintain current emission levels.
14540,Jaipur,2019-09-15,10.54,16.66,24.8,0.62,12.44,19.33,0.044,0.0,0.0,2422.0,118.7126629,30.18441373,56.97055832,5.767251076,8.165513285,5663.0,32.90628169009096,44.37633015093759,93.87942922791746,76.39863014469735,Consider stricter industrial emission regulations.,Maintain current emission levels.
14541,Jaipur,2019-09-16,10.34,21.14,28.3,0.72,11.59,27.36,0.044,0.0,0.0,1137.0,64.61339455,23.68503823,38.19056446,12.4653317,10.71953474,9315.0,59.81938785178935,17.846028985358544,80.58599690832318,15.426939879264678,Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
14542,Jaipur,2019-09-17,12.13,29.12,31.57,0.71,9.63,24.31,0.044,0.0,0.0,3508.0,56.93315419,31.12247835,80.70036662,8.975130043,18.57678859,4709.0,18.35629081199087,36.82680438671581,25.05391071093185,83.03775836792865,High humidity could trap pollutants; recommend monitoring air quality.,Maintain current emission levels.
14543,Jaipur,2019-09-18,12.37,33.23,34.07,1.46,10.6,28.16,0.04,0.0,0.0,2733.0,104.9446958,21.42162915,71.67198415,4.0825043,8.295403666,1496.0,28.488863890306103,67.5034074770689,10.608717359588304,81.04697280994996,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
14544,Jaipur,2019-09-19,8.54,26.98,28.04,0.85,9.82,39.37,0.044,0.0,0.0,2625.0,85.22088917,26.57896983,40.2403497,14.80577516,0.7849263305,1449.0,41.66318501194115,35.096377105070154,37.2610190696967,46.12741409982829,No immediate action required,Maintain current emission levels.
14545,Jaipur,2019-09-20,7.75,23.56,25.9,0.77,10.22,32.61,0.04,0.0,0.0,3957.0,147.6457889,25.41924548,48.11781572,12.53131761,12.77575959,7822.0,35.36378631401104,34.13398872002153,41.53084257248233,94.68233967065082,Consider stricter industrial emission regulations.,Maintain current emission levels.
14546,Jaipur,2019-09-21,8.58,23.14,26.76,0.73,10.25,34.98,0.04,0.0,0.0,4789.0,117.7147967,30.0520514,45.48286628,8.348679033,15.44012747,3698.0,52.48772180055824,99.0750732839502,0.7092134404718897,58.210930003640456,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
14547,Jaipur,2019-09-22,6.98,23.87,24.68,0.53,11.5,38.27,0.044,0.0,0.0,3674.0,142.029624,38.75065132,59.18927782,10.17569688,2.68732466,7000.0,59.964014406896624,71.88147227262863,88.71521563480971,44.28800777937416,Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
14548,Jaipur,2019-09-23,9.32,24.33,28.41,0.64,12.02,35.83,0.048,0.0,0.0,4188.0,98.63777205,27.08767526,88.97290984,6.134243711,12.94015212,7849.0,56.66674537501646,51.38617118500514,85.12838884253907,1.3235392943351298,High humidity could trap pollutants; recommend monitoring air quality. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
14549,Jaipur,2019-09-24,12.53,24.22,32.89,0.73,12.67,36.7,0.048,0.0,0.0,1899.0,66.04728647,17.55721917,53.41834041,0.0934141541,2.282298544,8951.0,65.41683119919323,57.93756509975795,85.01632879497062,95.27776362158536,Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
14550,Jaipur,2019-09-25,5.19,18.36,19.88,1.01,12.24,36.92,0.048,0.0,0.0,2834.0,138.2492702,34.23751213,42.87035471,12.42284657,11.72160876,7302.0,30.774951660782023,62.01826315188109,80.58032539962683,12.8368592305814,Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
14593,Jaipur,2019-11-07,6.41,29.33,28.05,0.69,10.61,54.77,0.767,18.27,4.75,3790.0,136.2804706,35.49345749,75.01016387,11.15951617,14.8449768,3191.0,55.57035407203013,9.75390935807241,44.15815236408128,62.81884370128764,Consider stricter industrial emission regulations.,Maintain current emission levels.
14594,Jaipur,2019-11-08,5.4,36.18,33.67,0.9,10.46,63.63,1.072,18.35,4.81,3890.0,85.00094181,26.2397154,80.52824353,12.83383706,11.01856179,9058.0,48.474135739969206,17.309480395950793,69.79478697874544,22.71891456368336,High humidity could trap pollutants; recommend monitoring air quality. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
14595,Jaipur,2019-11-09,5.47,35.61,33.51,0.77,10.93,62.47,1.29,18.15,4.82,1761.0,66.25944441,33.6783502,83.64678165,12.35464779,13.155546,4110.0,83.50299612668469,6.157052364719473,95.17631725308615,62.17798595681352,High humidity could trap pollutants; recommend monitoring air quality. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
14596,Jaipur,2019-11-10,6.01,36.9,35.2,0.83,10.81,68.85,1.47,18.84,4.91,2832.0,132.9351048,38.87958009,46.63799652,10.00715044,1.73198995,5126.0,93.59740847107244,56.01654905452938,49.45325812526645,17.130788885426828,Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
14597,Jaipur,2019-11-11,7.47,41.64,39.37,0.92,10.78,66.41,1.7,19.2,5.07,602.0,132.121497,35.34388176,52.96471334,2.725393405,14.90563494,6188.0,98.9206525798093,62.52628972772693,40.83099288214904,80.79655289990654,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
14598,Jaipur,2019-11-12,5.68,41.03,37.62,0.96,10.18,70.64,2.406,20.12,5.25,4294.0,124.900783,17.14157071,78.1677355,7.349427653,6.750748737,8608.0,39.65392275644841,91.6119583433733,97.29684433519309,66.0933582997513,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
14599,Jaipur,2019-11-13,8.79,50.46,49.62,1.22,14.53,64.0,2.455,19.53,5.0,4834.0,110.9512977,35.43295491,43.52109573,0.8591374531,16.53474496,5934.0,99.09174747945124,54.21848106236015,82.76763549616444,86.59958639273702,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
14600,Jaipur,2019-11-14,6.03,44.48,42.32,1.1,10.81,68.85,2.76,20.08,5.11,3192.0,100.3429423,22.55304796,39.71274262,12.56059165,7.451692673,4827.0,15.59262521738315,26.061137080809992,93.97729082346044,94.44378503834724,Implement stricter emission controls. | Consider stricter industrial emission regulations.,Maintain current emission levels.
14601,Jaipur,2019-11-15,11.23,34.85,37.29,0.81,12.16,47.29,2.223,20.9,5.34,4171.0,115.8413219,22.69402058,69.4661903,4.576583337,3.819936765,2969.0,25.35497759319092,5.94735465911188,39.72252267363115,93.39272822491796,Consider stricter industrial emission regulations.,Maintain current emission levels.
14602,Jaipur,2019-11-16,13.45,40.06,42.66,0.85,14.0,51.04,3.19,21.77,5.37,1381.0,122.8601751,32.68681352,88.21025298,6.028061055,5.66524887,8944.0,8.90161247338962,88.49530527508368,69.6324390559324,14.516344663180623,Implement stricter emission controls. | High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
14603,Jaipur,2019-11-17,12.05,40.74,40.99,0.66,11.72,50.32,3.038,22.25,5.38,2735.0,124.3958524,37.80580719,46.86451265,5.659275144,18.7723633,7220.0,27.173851648448167,47.88580785280534,24.961057424286327,37.68202555739562,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
14604,Jaipur,2019-11-18,12.92,43.61,43.07,0.78,10.5,43.58,3.237,22.82,5.53,3534.0,113.5901928,38.25587488,36.43902942,13.61442898,14.37595088,8589.0,76.79375516180112,73.73219894423212,86.58220088703389,48.30952451220867,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
14605,Jaipur,2019-11-19,31.62,54.79,70.7,1.02,11.61,38.21,2.595,22.6,5.24,3077.0,114.5985586,32.25342087,47.53647046,7.919177128,9.076657093,2768.0,85.29243581784498,1.4649348595588974,93.3079177671915,78.8948549281593,Implement stricter emission controls. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
14606,Jaipur,2019-11-20,23.61,47.99,57.93,0.93,13.13,48.96,2.81,24.57,5.69,1175.0,55.24684691,34.68371076,51.95225393,3.94082413,1.590898909,1128.0,77.88926451025718,48.81389226644176,26.7866453728818,1.4814573341001225,Implement stricter emission controls. | Reduce emissions from agriculture through better practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
14607,Jaipur,2019-11-21,11.38,40.3,39.95,0.85,11.19,66.03,2.638,24.64,5.71,2939.0,59.47822703,28.1663513,67.83434432,11.73482588,19.66177754,2382.0,63.10657781676963,32.572262316649855,10.493240727857522,92.544552618517,Implement stricter emission controls. | Reduce emissions from agriculture through better practices.,Maintain current emission levels.
14608,Jaipur,2019-11-22,13.49,46.5,47.89,1.03,11.89,60.61,3.052,25.31,5.81,2181.0,78.27683416,35.54191307,31.03096576,10.06953538,17.75100671,2908.0,51.39665125226456,3.0331272613826843,20.07347458751465,40.72307184002809,Implement stricter emission controls.,Maintain current emission levels.
14609,Jaipur,2019-11-23,20.67,55.72,66.46,1.2,11.0,45.18,2.529,24.89,5.76,1776.0,113.4925383,33.66498819,89.23462226,9.297666949,6.043092259,8274.0,70.87042892136465,77.56728070724583,63.28321305831993,63.11062346380295,Implement stricter emission controls. | High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices.,Maintain current emission levels.
14610,Jaipur,2019-11-24,11.09,48.35,51.7,0.91,13.15,46.3,2.578,24.87,5.8,3747.0,145.8390984,39.09470055,89.09598653,14.83881217,10.18758632,9932.0,39.08335492672218,51.290165289361326,27.21832870970584,98.06139261636572,Implement stricter emission controls. | High humidity could trap pollutants; recommend monitoring air quality. | Consider stricter industrial emission regulations. | Promote energy-efficient practices.,Maintain current emission levels.
14611,Jaipur,2019-11-25,8.78,37.64,36.58,0.81,13.54,60.28,3.384,26.45,6.28,4148.0,67.03649665,35.85239982,60.45659699,3.818226538,15.11681196,3542.0,84.13083514997018,33.31802429911309,63.86108350605053,88.26576204259727,Reduce emissions from agriculture through better practices.,Maintain current emission levels.
14612,Jaipur,2019-11-26,15.15,43.72,48.22,0.88,12.21,61.13,4.191,27.71,6.83,1812.0,64.11070856,22.54019982,70.373021,8.609605079,7.20653756,5037.0,67.71900939767855,80.57984839073993,35.01887015094771,36.21806297429151,Implement stricter emission controls. | Reduce emissions from agriculture through better practices. | Promote energy-efficient practices. | Encourage the use of public transportation to reduce emissions.,Maintain current emission levels.
